Symbol	ExpMean	Exp Samples A	Exp Samples B	log2FC	lfcSE	Stat	p-value	padj
ENSMUSG00000057337.13	Chst3	5.06874333333333	3.21908333333333	6.91840333333333	0.908279971367987	0.344012218192568	2.91486190577807	0.00355845960466252	0.864009463575557
ENSMUSG00000014030.15	Pax5	9.98081	5.35091666666667	14.6107033333333	1.29749879373661	0.471394941646721	2.90993473658127	0.00361504235236508	0.868309850184207
ENSMUSG00000024940.10	Ltbp3	47.5914333333333	37.7550333333333	57.4278333333333	0.592272097683558	0.159180779432936	2.90203098213128	0.00370751870900901	0.873032897961122
ENSMUSG00000021508.11	Cxcl14	52.4284833333333	38.1161666666667	66.7408	0.792260029775376	0.224342610056044	2.90157899214164	0.00371287157786313	0.873032897961122
ENSMUSG00000056290.15	Ms4a4b	9.601665	12.45881	6.74452	-0.797303125834675	0.343485656798582	-2.89388705558373	0.00380505003064275	0.885387579005185
ENSMUSG00000043243.15	Fam129c	24.7639983333333	13.71243	35.8155666666667	1.32328035659301	0.447501582675102	2.87370416984777	0.00405688765582413	0.921563013612665
ENSMUSG00000006369.14	Fbln1	16.2843166666667	10.6871	21.8815333333333	0.969266744488789	0.293336534520947	2.87302350562948	0.00406563865625196	0.921563013612665
ENSMUSG00000031382.14	Asb11	6.56774216666667	10.29985	2.83563433333333	-1.55876652767298	0.730715491519911	-2.87157766215587	0.004084284105455	0.921563013612665
ENSMUSG00000034771.15	Tle2	44.02445	35.5534	52.4955	0.549411934103166	0.181479019722251	2.86388031325799	0.0041848610404556	0.929142645018444
ENSMUSG00000061311.6	Rag1	3.80039466666667	1.839916	5.76087333333333	1.25136136031065	0.548149625369978	2.86254606221976	0.00420252170272198	0.929142645018444
ENSMUSG00000042474.6	Fcmr	3.88434633333333	1.976786	5.79190666666667	1.19006112322207	0.508250488064282	2.85953242117932	0.00424266047953627	0.929142645018444
ENSMUSG00000021356.10	Irf4	3.15566166666667	1.83601666666667	4.47530666666667	0.949073759925914	0.402032502886969	2.85399179609764	0.00431736462148971	0.93632321276541
ENSMUSG00000040552.8	C3ar1	2.68649	3.42906	1.94392	-0.589262074197671	0.328494553862816	-2.84498700416658	0.00444132350574337	0.953945042993225
ENSMUSG00000073125.10	Xlr3b	2.06746183333333	2.91477666666667	1.220147	-0.818274802615387	0.485502515602509	-2.83661252742092	0.00455949081901137	0.960601121968803
ENSMUSG00000079334.8	Nat6	21.5659	15.7382333333333	27.3935666666667	0.762416820925279	0.24328417112422	2.83477221742828	0.00458583700014909	0.960601121968803
ENSMUSG00000020205.8	Phlda1	19.7736133333333	13.7953933333333	25.7518333333333	0.85448971354634	0.251743621908814	2.83369506972715	0.00460132151717531	0.960601121968803
ENSMUSG00000076613.4	Ighg2b	14.4384583333333	9.27365	19.6032666666667	1.0039242658743	0.342220762669421	2.8252039811047	0.00472505252036004	0.977298362961135
ENSMUSG00000045826.8	Ptprcap	24.1459833333333	13.6792	34.6127666666667	1.27862117436432	0.433244094806502	2.82137465888599	0.00478183198455222	0.979968466705757
ENSMUSG00000032744.4	Heyl	9.59959	7.17237	12.02681	0.672657412608101	0.279081180399619	2.81673775517416	0.00485141204516231	0.980445513604077
ENSMUSG00000022508.5	Bcl6	10.8884233333333	12.6534666666667	9.12338	-0.431576245044469	0.222307742500246	-2.81538107426105	0.00487194251992356	0.980445513604077
ENSMUSG00000070960.4	Gm19680	2.6015015	1.24050633333333	3.96249666666667	1.14724132856776	0.602158577483457	2.80630794913398	0.00501127749452939	0.988488219197355
ENSMUSG00000092019.4	Gm4027	0.267381666666667	0.534763333333333	0	-0.618016203380124	2.01474374968789	-2.80321643368729	0.00505957029988709	0.988488219197355
ENSMUSG00000040276.14	Pacsin1	11.5326133333333	8.83646	14.2287666666667	0.630587997941682	0.235704610523862	2.79814771913281	0.00513966009562552	0.988488219197355
ENSMUSG00000046688.14	Tifa	19.8693	14.7574333333333	24.9811666666667	0.721433656502552	0.258890342449748	2.79713182110394	0.00515584927464127	0.988488219197355
ENSMUSG00000102543.5	Pcdhgc5	4.12678	2.81185666666667	5.44170333333333	0.756948348182839	0.254453417160706	2.79708413120921	0.00515661038391257	0.988488219197355
ENSMUSG00000022206.7	Npr3	1.39175716666667	1.77266033333333	1.010854	-0.463462551674478	0.585327866809544	-2.7930928477816	0.00522067046797453	0.988488219197355
ENSMUSG00000061451.13	Tmem151a	6.05111	5.58758	6.51464	0.189955414307896	0.332005336120409	2.79303107439344	0.00522166755597134	0.988488219197355
ENSMUSG00000020866.17	Cacna1g	11.2681333333333	7.416	15.1202666666667	0.937668999848553	0.310040905724162	2.77836804856341	0.00546326974769219	0.999935377001429
ENSMUSG00000021806.4	Nid2	9.2103	5.83153333333333	12.5890666666667	0.992165039403616	0.356639812407817	2.76288374734429	0.00572931685158088	0.999935377001429
ENSMUSG00000038642.10	Ctss	124.35835	143.66	105.0567	-0.447830292563502	0.200040850251032	-2.76204410069046	0.00574407191829038	0.999935377001429
ENSMUSG00000052776.10	Oas1a	11.02852	13.29761	8.75943	-0.550905210408247	0.265187270953872	-2.75618945411769	0.00584791140468842	0.999935377001429
ENSMUSG00000062038.5	Gm10108	23.12435	11.9057666666667	34.3429333333333	1.45340593600356	0.560413533669681	2.74705758129425	0.00601325762325865	0.999935377001429
ENSMUSG00000040740.7	Slc25a34	1.59934783333333	2.39971766666667	0.798978	-0.918237397383366	0.671911851974061	-2.74367536035161	0.00607555884834674	0.999935377001429
ENSMUSG00000062593.17	Lilrb4a	17.5083	22.1119333333333	12.9046666666667	-0.733068787841739	0.318336877605199	-2.743595539439	0.0060770361636276	0.999935377001429
ENSMUSG00000089865.2	Gm44503	0.099126	0	0.198252	0.260931347958273	1.73744937603813	2.73791457987997	0.00618301333316239	0.999935377001429
ENSMUSG00000043587.15	Pxylp1	19.6331	15.6994333333333	23.5667666666667	0.556908843013824	0.198874417674025	2.73506439327587	0.00623680740298328	0.999935377001429
ENSMUSG00000081406.4	Rps6-ps4	42.7725	0	85.545	6.43537856747091	3.906955731866	2.73107323672327	0.00631284414707455	0.999935377001429
ENSMUSG00000084106.4	Gm6136	3.20477483333333	4.89157333333333	1.51797633333333	-1.22638823133365	0.668551194778	-2.7163274976762	0.00660105847394361	0.999935377001429
ENSMUSG00000105547.1	Iglc3	15.4427416666667	9.45995	21.4255333333333	1.1002663410037	0.442734615633298	2.7023606150987	0.0068849044777286	0.999935377001429
ENSMUSG00000055737.12	Ghr	23.6000833333333	27.1757666666667	20.0244	-0.422390237823759	0.237306051591669	-2.69993965561052	0.00693520539844215	0.999935377001429
ENSMUSG00000036905.8	C1qb	144.236333333333	169.856333333333	118.616333333333	-0.514369327183869	0.235289161695579	-2.69836343895918	0.00696813205273038	0.999935377001429
ENSMUSG00000027985.14	Lef1	2.969635	2.41397666666667	3.52529333333333	0.406558113852459	0.41789578517537	2.68711208939263	0.00720727623588187	0.999935377001429
ENSMUSG00000066315.9	Gm12918	46.8679638333333	0	93.7359276666667	6.56583975222595	3.90698479396314	2.68010993443848	0.00735979849039678	0.999935377001429
ENSMUSG00000026826.13	Nr4a2	17.5577283333333	13.5086566666667	21.6068	0.639842843822285	0.304442581743563	2.67906462004195	0.00738281445107137	0.999935377001429
ENSMUSG00000022358.7	Fbxo32	8.87024333333333	10.57191	7.16857666666667	-0.502470384890087	0.282545070386086	-2.67287954321501	0.00752032489676162	0.999935377001429
ENSMUSG00000018796.13	Acsl1	19.5529333333333	23.5481	15.5577666666667	-0.568103272257122	0.282064480114575	-2.67075796924386	0.00756801937337705	0.999935377001429
ENSMUSG00000041798.15	Gck	1.04668383333333	1.65184766666667	0.44152	-0.879407050058104	0.923484077694857	-2.66990626483726	0.00758724245165813	0.999935377001429
ENSMUSG00000021456.8	Fbp2	1.88791283333333	3.228202	0.547623666666667	-1.44998960618752	1.04275610970677	-2.6656446389003	0.00768408693111407	0.999935377001429
ENSMUSG00000044811.13	Cd300c2	14.4807366666667	17.4453666666667	11.5161066666667	-0.559472609067156	0.264788040452568	-2.65841283165607	0.00785096570853508	0.999935377001429
ENSMUSG00000021871.19	Pnp	26.3557166666667	35.0671666666667	17.6442666666667	-0.951954040757811	0.388119106809328	-2.65739552877728	0.00787469930842219	0.999935377001429
ENSMUSG00000023009.14	Nckap5l	17.03185	12.8078	21.2559	0.688704369735294	0.235448634815451	2.64249515973267	0.00822976415980089	0.999935377001429
ENSMUSG00000027520.15	Zdbf2	0.0232551666666667	0.0465103333333333	0	-0.0655865569592743	1.87411330970545	-2.64054216198452	0.00827734927266528	0.999935377001429
ENSMUSG00000038020.5	Rapgefl1	5.58521	3.80046333333333	7.36995666666667	0.802046494347034	0.296420460023433	2.63694485202761	0.00836564306698122	0.999935377001429
ENSMUSG00000013033.16	Adgrl1	19.0985	14.7708666666667	23.4261333333333	0.631163558814711	0.169523977323059	2.63584903095156	0.0083927062361147	0.999935377001429
ENSMUSG00000073375.2	Lrrc30	2.83073633333333	4.45360333333333	1.20786933333333	-1.30455497724606	0.796745220585906	-2.63523475845924	0.00840791097016049	0.999935377001429
ENSMUSG00000042978.10	Sbk1	12.784465	10.0396633333333	15.5292666666667	0.582326543584668	0.217911362079493	2.63328718385874	0.00845628118540229	0.999935377001429
ENSMUSG00000051703.14	Tmem198	3.03073166666667	1.49196	4.56950333333333	1.16026776841103	0.472411161365986	2.62882626688548	0.00856801210032309	0.999935377001429
ENSMUSG00000028671.16	Gale	21.8956333333333	15.8480666666667	27.9432	0.780641386901078	0.244029737818996	2.62827811952772	0.0085818319999711	0.999935377001429
ENSMUSG00000020701.12	Tmem132e	3.80499166666667	2.73833666666667	4.87164666666667	0.651368653912775	0.352441850254805	2.62785290966472	0.00859256611896822	0.999935377001429
ENSMUSG00000044285.8	Gm1821	51.87565	64.8477333333333	38.9035666666667	-0.722616076262542	0.295903292210829	-2.62579598193804	0.00864466143840729	0.999935377001429
ENSMUSG00000019577.6	Pdk4	56.2313666666667	69.7924333333333	42.6703	-0.696942723761148	0.372302888313725	-2.62554401099257	0.0086510624176343	0.999935377001429
ENSMUSG00000037106.8	Fer1l6	0.691813166666667	0.916492666666667	0.467133666666667	-0.385468160643781	0.655913042807066	-2.62191565414119	0.00874370676354549	0.999935377001429
ENSMUSG00000042751.14	Nmnat2	4.82845666666667	3.62023666666667	6.03667666666667	0.606927469063428	0.305213759349756	2.62136377405902	0.00875787555989946	0.999935377001429
ENSMUSG00000113232.1	Gm48494	4.05498333333333	8.10996666666667	0	-3.18744577522132	2.05445306485504	-2.61683316253712	0.0088749707821039	0.999935377001429
ENSMUSG00000036594.14	H2-Aa	315.583	362.020333333333	269.145666666667	-0.426312817805405	0.201247136787339	-2.61523545901804	0.00891659632904448	0.999935377001429
ENSMUSG00000024736.14	Tmem132a	16.5321166666667	12.5696666666667	20.4945666666667	0.663586743713663	0.216394771086123	2.61282587969247	0.00897970381165529	0.999935377001429
ENSMUSG00000096632.2	Igkv9-124	5.35016	0.584163333333333	10.1161566666667	2.81086507695425	1.53011895356909	2.61151652637576	0.00901416309758967	0.999935377001429
ENSMUSG00000032338.9	Hcn4	0.114525666666667	0.198131333333333	0.03092	-0.216853674949319	1.07950946911019	-2.60110812950761	0.00929231599992353	0.999935377001429
ENSMUSG00000035783.8	Acta2	58.6719166666667	82.3065	35.0373333333333	-1.2089368069309	0.482520903586459	-2.60068366141086	0.0093038202416043	0.999935377001429
ENSMUSG00000022357.2	Klhl38	1.4939125	2.231084	0.756741	-0.879116750030965	0.682759646694861	-2.59845151502549	0.00936452687210325	0.999935377001429
ENSMUSG00000029581.14	Fscn1	45.1740666666667	33.8446	56.5035333333333	0.722715512411482	0.236226495902976	2.59495576047553	0.00946030948797898	0.999935377001429
ENSMUSG00000036896.5	C1qc	92.1393166666667	105.045333333333	79.2333	-0.402408092824955	0.199190918488308	-2.59059923704177	0.00958089935198492	0.999935377001429
ENSMUSG00000014301.13	Pam16	44.22095	53.0299666666667	35.4119333333333	-0.56934844754421	0.281796139351308	-2.58949538842901	0.00961167102278095	0.999935377001429
ENSMUSG00000013584.5	Aldh1a2	12.5950166666667	16.0883666666667	9.10166666666667	-0.758421166686158	0.394472980251394	-2.58936735482604	0.00961524587554265	0.999935377001429
ENSMUSG00000024868.8	Dkk1	45.902	32.4105333333333	59.3934666666667	0.854089475363446	0.281416375710557	2.58224556519655	0.00981597120742247	0.999935377001429
