Symbol	ExpMean	Exp Samples A	Exp Samples B	log2FC	lfcSE	Stat	p-value	padj
ENSMUSG00000049091.6	Sephs2	25.2698285714286	21.2042	28.31905	0.401005764755723	0.115042774458404	3.51124722638013	0.000446009400336134	0.0872394387057477
ENSMUSG00000022098.10	Bmp1	40.5748285714286	49.1681	34.129875	-0.514071857284818	0.158063935864069	-3.49980378918522	0.000465600735251019	0.0903188467587762
ENSMUSG00000026922.13	Agpat2	22.5491	16.5824	27.024125	0.672537316332431	0.183604570969059	3.49103314418805	0.00048115655925223	0.0925713668751503
ENSMUSG00000060572.17	Mfap2	9.66194857142857	12.5715666666667	7.479735	-0.678496186389467	0.210547191561409	-3.48338474966219	0.00049511624755677	0.0944826712410773
ENSMUSG00000037892.13	Pcdh18	2.11573428571429	2.65278333333333	1.7129475	-0.429135052695311	0.177763001020629	-3.481075433038	0.000499404823977089	0.0945325002289535
ENSMUSG00000029306.8	Ibsp	386.884285714286	497.775666666667	303.71575	-0.710927012106337	0.214080938284675	-3.47861121301623	0.000504019249117897	0.0946427185223623
ENSMUSG00000078965.5	Gm12033	0.234724714285714	0	0.41076825	0.496481012714779	1.53806694300543	3.46208371675725	0.000536010398481824	0.0998510799457569
ENSMUSG00000032172.8	Olfm2	1.95711714285714	2.52634666666667	1.530195	-0.478925733015047	0.282919259623759	-3.44968642948544	0.000561238054761325	0.103727398593369
ENSMUSG00000036019.8	Tmtc2	2.62375142857143	3.36887	2.0649125	-0.511414290527526	0.211043780937498	-3.44352238265849	0.000574189063729381	0.105291919561375
ENSMUSG00000023191.9	P3h3	15.9654714285714	18.8021	13.838	-0.41635678973988	0.173758271944069	-3.43285029504393	0.000597271784669512	0.108555456626389
ENSMUSG00000026725.17	Tnn	22.5393142857143	30.2769333333333	16.7361	-0.818410255451084	0.26341407484797	-3.43105625088955	0.000601235913489714	0.108555456626389
ENSMUSG00000032855.6	Pkd1	29.2743428571429	31.9199333333333	27.29015	-0.218661587928042	0.127136232564881	-3.39617610836336	0.000683343779805838	0.122438512974066
ENSMUSG00000042804.13	Gpr153	5.45482142857143	6.54278333333333	4.63885	-0.419696018975813	0.154175915384685	-3.38432341917741	0.000713538992704167	0.126880206339032
ENSMUSG00000029070.9	Mxra8	80.7157285714286	96.0679333333333	69.201575	-0.467491377632867	0.181752365250898	-3.37704325184906	0.000732695278397003	0.127851869978425
ENSMUSG00000039956.8	Mrap	3.57309142857143	2.04971666666667	4.7156225	0.9062354182307	0.33738136967343	3.37697605743248	0.000732874291138012	0.127851869978425
ENSMUSG00000023885.8	Thbs2	24.5783285714286	32.1623333333333	18.890325	-0.737478670373598	0.239377771294695	-3.37605044881218	0.000735344344201065	0.127851869978425
ENSMUSG00000038180.11	Spag4	0.734827857142857	0.885571333333333	0.62177025	-0.217432277393554	0.307734963208302	-3.37091676970111	0.000749184885656638	0.129300497324505
ENSMUSG00000029219.10	Slc10a4	0.667506714285714	1.03123466666667	0.39471075	-0.54239097090777	0.379011026999977	-3.36777539236558	0.000757773032871411	0.129828092171954
ENSMUSG00000022231.10	Sema5a	2.02814142857143	2.36098333333333	1.77851	-0.274571955900777	0.135106352141336	-3.35964685478153	0.000780421611347386	0.132739536677868
ENSMUSG00000090210.7	Itga10	15.9153114285714	19.8081333333333	12.995695	-0.572164418630218	0.185286791732847	-3.35510115328586	0.000793359689121987	0.133320486053031
ENSMUSG00000031375.17	Bgn	279.079	336.688333333333	235.872	-0.511584665511823	0.158937247187418	-3.35446115422125	0.000795197173117941	0.133320486053031
ENSMUSG00000030849.18	Fgfr2	29.4319	36.9706	23.777875	-0.615830331791755	0.138262961100444	-3.35193254906252	0.000802495680963443	0.133589919316127
ENSMUSG00000039646.5	Vasn	17.5652571428571	21.5092	14.6073	-0.528293804371509	0.173565232169708	-3.34521778159778	0.000822179845743095	0.135902854501985
ENSMUSG00000099764.1	Rps10-ps2	1.04462485714286	2.04032	0.2978535	-1.22809563530812	0.823322321974628	-3.342271452827	0.00083095753760307	0.136393254004331
ENSMUSG00000033170.14	Card10	5.73796857142857	4.80799	6.4354525	0.356381573818475	0.131809758553444	3.33199877097136	0.000862246370048119	0.139973614002171
ENSMUSG00000029922.15	Mkrn1	306.059571428571	369.526666666667	258.45925	-0.514069406078136	0.154743446315885	-3.33089949596888	0.000865658506580592	0.139973614002171
ENSMUSG00000019975.12	Ikbip	16.6055285714286	19.2381333333333	14.631075	-0.372659228425577	0.12675072631913	-3.32929520312531	0.00087066068695965	0.139973614002171
ENSMUSG00000023009.14	Nckap5l	3.29949428571429	4.38230333333333	2.4873875	-0.626077022360258	0.174187641744585	-3.31475819735561	0.000917224286643817	0.146456384055127
ENSMUSG00000031250.8	Tnmd	13.6462542857143	17.5856666666667	10.691695	-0.668706339190154	0.229481411681781	-3.31101776963025	0.000929573054825854	0.147425261776165
ENSMUSG00000013236.17	Ptprs	45.2101714285714	52.0739	40.062375	-0.370185491742888	0.153255985082617	-3.3050372646148	0.000949637728340357	0.149248843582015
ENSMUSG00000020099.8	Unc5b	6.59635	8.07191666666667	5.489675	-0.483261157434173	0.173741669262206	-3.30381467088207	0.000953788622073207	0.149248843582015
ENSMUSG00000032540.16	Abhd5	22.9019142857143	19.4227	25.511325	0.37643516442505	0.109262120455174	3.29997695202019	0.000966927691255545	0.150001117972988
ENSMUSG00000020601.8	Trib2	7.10570428571429	8.68211333333333	5.9233975	-0.483841800231125	0.155022553352313	-3.29868820823812	0.000971377382919824	0.150001117972988
ENSMUSG00000022199.11	Slc22a17	8.62340285714286	10.3695666666667	7.31378	-0.451600792349415	0.180052518266368	-3.2954624696669	0.000982598273248164	0.150742135095954
ENSMUSG00000049288.4	Lix1l	9.24246857142857	11.1075333333333	7.84367	-0.453187877480735	0.16597197027154	-3.29328150783315	0.000990252733111237	0.150929949036279
ENSMUSG00000025978.14	Rftn2	3.66611571428571	4.45791666666667	3.072265	-0.422518920309047	0.146820465817402	-3.28101796202161	0.00103433157036635	0.156631165287993
ENSMUSG00000033295.14	Ptprf	4.24221714285714	5.00209666666667	3.6723075	-0.361331328552267	0.166749841868972	-3.27765995064446	0.00104671408615646	0.157490211732465
ENSMUSG00000037095.7	Lrg1	28.5145285714286	19.8535333333333	35.010275	0.788116768565794	0.235025979951063	3.26838454444184	0.00108163297217893	0.161137233976568
ENSMUSG00000020181.16	Nav3	0.949220428571429	1.28447333333333	0.69778075	-0.428211439582478	0.23943916417216	-3.26643531399361	0.00108910686722284	0.161137233976568
ENSMUSG00000032243.8	Itga11	6.36516285714286	7.99872666666667	5.13999	-0.551484566442668	0.20691631596074	-3.26580127242388	0.00109154823629322	0.161137233976568
ENSMUSG00000110732.1	Gm48674	1.81613757142857	3.96456333333333	0.20481825	-2.04285130009216	1.32807583414511	-3.26039563985491	0.00111256901443544	0.161616198470477
ENSMUSG00000069266.5	Hist1h4b	8.30506857142857	12.3448466666667	5.275235	-1.08854133651506	0.390245233758824	-3.2596681859679	0.00111542625246569	0.161616198470477
ENSMUSG00000072623.6	Zfp9	3.42964857142857	4.01481333333333	2.990775	-0.329527058364221	0.141782074831764	-3.25966234475448	0.00111544922257231	0.161616198470477
ENSMUSG00000021318.15	Gli3	0.935807714285714	1.14835	0.776401	-0.274271761618282	0.19939885584929	-3.25451547165121	0.00113585972962459	0.16356380106594
